%time,field.data
819360000000,cross-track error :-0.782094046474
819370000000,cross-track error :-0.794525921345
819380000000,cross-track error :-0.801821649075
819420000000,cross-track error :-0.811991766095
819440000000,cross-track error :-0.819107934833
819470000000,cross-track error :-0.833926856518
819490000000,cross-track error :-0.840615957975
819520000000,cross-track error :-0.838910296559
819530000000,cross-track error :-0.836043775082
819560000000,cross-track error :-0.834331080317
819590000000,cross-track error :-0.832022562623
819620000000,cross-track error :-0.831370010972
819650000000,cross-track error :-0.829250663519
819680000000,cross-track error :-0.826994344592
819710000000,cross-track error :-0.827068820596
819740000000,cross-track error :-0.82805941999
819770000000,cross-track error :-0.828115716577
819800000000,cross-track error :-0.831424936652
819840000000,cross-track error :-0.831545218825
819880000000,cross-track error :-0.835362583399
819910000000,cross-track error :-0.837795868516
819950000000,cross-track error :-0.840104371309
819970000000,cross-track error :-0.843047529459
820000000000,cross-track error :-0.844200745225
820040000000,cross-track error :-0.843992456794
820060000000,cross-track error :-0.843162506819
820090000000,cross-track error :-0.842949345708
820150000000,cross-track error :-0.842686414719
820210000000,cross-track error :-0.841261267662
820230000000,cross-track error :-0.842723488808
820270000000,cross-track error :-0.841943562031
820310000000,cross-track error :-0.843503177166
820360000000,cross-track error :-0.844014361501
820390000000,cross-track error :-0.84424456954
820430000000,cross-track error :-0.842176005244
820460000000,cross-track error :-0.842525318265
820500000000,cross-track error :-0.842945516109
820530000000,cross-track error :-0.842798382044
820560000000,cross-track error :-0.844639241695
820600000000,cross-track error :-0.842125058174
820630000000,cross-track error :-0.842264145613
820660000000,cross-track error :-0.841653570533
820700000000,cross-track error :-0.844200462103
820730000000,cross-track error :-0.84249317646
820770000000,cross-track error :-0.844005048275
820800000000,cross-track error :-0.844245880842
820840000000,cross-track error :-0.842840209603
820870000000,cross-track error :-0.842680260539
820910000000,cross-track error :-0.841848149896
820950000000,cross-track error :-0.842680409551
820990000000,cross-track error :-0.843824759126
821020000000,cross-track error :-0.843978077173
821060000000,cross-track error :-0.842833653092
821100000000,cross-track error :-0.841824606061
821140000000,cross-track error :-0.84390796721
821170000000,cross-track error :-0.842745661736
821210000000,cross-track error :-0.841585204005
821240000000,cross-track error :-0.842078566551
821270000000,cross-track error :-0.84185127914
821310000000,cross-track error :-0.841298133135
821340000000,cross-track error :-0.841540798545
821370000000,cross-track error :-0.841560900211
821400000000,cross-track error :-0.841104403138
821430000000,cross-track error :-0.841184675694
821460000000,cross-track error :-0.8403891325
821500000000,cross-track error :-0.840955302119
821540000000,cross-track error :-0.84339377284
821600000000,cross-track error :-0.842856869102
821630000000,cross-track error :-0.842030987144
821660000000,cross-track error :-0.840776249766
821700000000,cross-track error :-0.839503735304
821730000000,cross-track error :-0.842486530542
821770000000,cross-track error :-0.839903265238
821790000000,cross-track error :-0.84081608057
821820000000,cross-track error :-0.841074988246
821840000000,cross-track error :-0.841743215919
821860000000,cross-track error :-0.841197788715
821910000000,cross-track error :-0.843170553446
821950000000,cross-track error :-0.840828940272
821970000000,cross-track error :-0.840094149113
822000000000,cross-track error :-0.842886522412
822030000000,cross-track error :-0.839762941003
822080000000,cross-track error :-0.840624719858
822100000000,cross-track error :-0.843687191606
822140000000,cross-track error :-0.8410551548
822180000000,cross-track error :-0.841174900532
822200000000,cross-track error :-0.843382239342
822230000000,cross-track error :-0.840185284615
822300000000,cross-track error :-0.840505883098
822370000000,cross-track error :-0.841094210744
822400000000,cross-track error :-0.841036468744
822430000000,cross-track error :-0.839965417981
822470000000,cross-track error :-0.840618595481
822500000000,cross-track error :-0.840764597058
822550000000,cross-track error :-0.839930266142
822580000000,cross-track error :-0.842375814915
822610000000,cross-track error :-0.841039046645
822630000000,cross-track error :-0.840272188187
822650000000,cross-track error :-0.841055363417
822670000000,cross-track error :-0.842706084251
822700000000,cross-track error :-0.840849712491
822720000000,cross-track error :-0.841822296381
822760000000,cross-track error :-0.840916797519
822810000000,cross-track error :-0.840753942728
822840000000,cross-track error :-0.843490675092
822870000000,cross-track error :-0.841286554933
822920000000,cross-track error :-0.842372938991
822940000000,cross-track error :-0.841136038303
822990000000,cross-track error :-0.841614380479
823020000000,cross-track error :-0.841515943408
823060000000,cross-track error :-0.84107196331
823120000000,cross-track error :-0.843540519476
823150000000,cross-track error :-0.840560644865
823190000000,cross-track error :-0.844085693359
823240000000,cross-track error :-0.84224806726
823280000000,cross-track error :-0.84171718359
823320000000,cross-track error :-0.840804591775
823350000000,cross-track error :-0.842232242227
823390000000,cross-track error :-0.841192603111
823440000000,cross-track error :-0.841355472803
823510000000,cross-track error :-0.840396419168
823540000000,cross-track error :-0.841885790229
823580000000,cross-track error :-0.840155482292
823620000000,cross-track error :-0.841708377004
823650000000,cross-track error :-0.841972500086
823680000000,cross-track error :-0.841300711036
823720000000,cross-track error :-0.8419033885
823750000000,cross-track error :-0.841736659408
823790000000,cross-track error :-0.841777965426
823840000000,cross-track error :-0.842093542218
823880000000,cross-track error :-0.842058375478
823920000000,cross-track error :-0.841911420226
823960000000,cross-track error :-0.841004669666
823990000000,cross-track error :-0.842918246984
824020000000,cross-track error :-0.840523093939
824050000000,cross-track error :-0.842615172267
824090000000,cross-track error :-0.841657862067
824120000000,cross-track error :-0.841474339366
824160000000,cross-track error :-0.841945677996
824190000000,cross-track error :-0.843438476324
824220000000,cross-track error :-0.841249644756
824260000000,cross-track error :-0.842001482844
824270000000,cross-track error :-0.844353064895
824300000000,cross-track error :-0.841855689883
824320000000,cross-track error :-0.84102371335
824350000000,cross-track error :-0.841230481863
824370000000,cross-track error :-0.841598629951
824400000000,cross-track error :-0.841325685382
824430000000,cross-track error :-0.84194342792
824460000000,cross-track error :-0.84132656455
824500000000,cross-track error :-0.84309399128
824520000000,cross-track error :-0.842304542661
824560000000,cross-track error :-0.841534644365
824600000000,cross-track error :-0.842546850443
824640000000,cross-track error :-0.842588111758
824680000000,cross-track error :-0.841163143516
824710000000,cross-track error :-0.841825604439
824750000000,cross-track error :-0.843680724502
824790000000,cross-track error :-0.841144651175
824820000000,cross-track error :-0.840332850814
824870000000,cross-track error :-0.841757714748
824910000000,cross-track error :-0.841131716967
824940000000,cross-track error :-0.844646051526
824970000000,cross-track error :-0.84087331593
825020000000,cross-track error :-0.842312291265
825070000000,cross-track error :-0.842252358794
825080000000,cross-track error :-0.84100997448
825100000000,cross-track error :-0.842204898596
825140000000,cross-track error :-0.843408659101
825170000000,cross-track error :-0.841939195991
825210000000,cross-track error :-0.841322630644
825250000000,cross-track error :-0.842497318983
825290000000,cross-track error :-0.841763675213
825320000000,cross-track error :-0.842284932733
825360000000,cross-track error :-0.842897310853
825400000000,cross-track error :-0.843280792236
825420000000,cross-track error :-0.841794714332
825460000000,cross-track error :-0.841834172606
825480000000,cross-track error :-0.8428594172
825520000000,cross-track error :-0.842551246285
825550000000,cross-track error :-0.842587381601
825580000000,cross-track error :-0.843365311623
825620000000,cross-track error :-0.842312499881
825660000000,cross-track error :-0.842856600881
825710000000,cross-track error :-0.843301206827
825750000000,cross-track error :-0.844056606293
825790000000,cross-track error :-0.841657325625
825820000000,cross-track error :-0.842899605632
825860000000,cross-track error :-0.843130886555
825880000000,cross-track error :-0.843727350235
825920000000,cross-track error :-0.842321693897
825960000000,cross-track error :-0.842808499932
826000000000,cross-track error :-0.843270197511
826030000000,cross-track error :-0.842705085874
826070000000,cross-track error :-0.842532545328
826080000000,cross-track error :-0.843401074409
826120000000,cross-track error :-0.841457620263
826150000000,cross-track error :-0.84214951098
826190000000,cross-track error :-0.842631623149
826210000000,cross-track error :-0.842409059405
826240000000,cross-track error :-0.844336777925
826270000000,cross-track error :-0.843067735434
826310000000,cross-track error :-0.843474239111
826350000000,cross-track error :-0.844039306045
826380000000,cross-track error :-0.843660414219
826420000000,cross-track error :-0.843417838216
826440000000,cross-track error :-0.844729840755
826480000000,cross-track error :-0.843838185072
826510000000,cross-track error :-0.843342736363
826560000000,cross-track error :-0.845434352756
826620000000,cross-track error :-0.843501925468
826660000000,cross-track error :-0.844838857651
